Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1e-08
Horizontal Delay,0.000945365
Sample Interval,2e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-3.54
,
,
,
Label,
TIME,CH4
9.458823e-04,0.05
9.458825e-04,0.05
9.458827e-04,0.03
9.458829e-04,0.03
9.458831e-04,0.05
9.458833e-04,0.09
9.458835e-04,0.07
9.458837e-04,0.03
9.458839e-04,0.03
9.458841e-04,0.03
9.458843e-04,0.01
9.458845e-04,0.03
9.458847e-04,0.01
9.458849e-04,0.05
9.458851e-04,0.03
9.458853e-04,0.03
9.458855e-04,0.05
9.458857e-04,0.05
9.458859e-04,0.05
9.458861e-04,0.03
9.458863e-04,0.03
9.458865e-04,0.03
9.458867e-04,0.01
9.458869e-04,0.05
9.458871e-04,0.01
9.458873e-04,0.01
9.458875e-04,0.03
9.458877e-04,0.09
9.458879e-04,0.05
9.458881e-04,0.05
9.458883e-04,0.05
9.458885e-04,0.03
9.458887e-04,0.03
9.458889e-04,0.03
9.458891e-04,0.05
9.458893e-04,0.03
9.458895e-04,0.03
9.458897e-04,0.03
9.458899e-04,0.03
9.458901e-04,0.05
9.458903e-04,0.03
9.458905e-04,0.03
9.458907e-04,0.05
9.458909e-04,0.03
9.458911e-04,0.05
9.458913e-04,0.03
9.458915e-04,0.03
9.458917e-04,0.03
9.458919e-04,0.03
9.458921e-04,0.03
9.458923e-04,0.03
9.458925e-04,0.03
9.458927e-04,0.01
9.458929e-04,0.05
9.458931e-04,0.03
9.458933e-04,0.01
9.458935e-04,0.05
9.458937e-04,0.05
9.458939e-04,0.03
9.458941e-04,0.05
9.458943e-04,0.03
9.458945e-04,0.03
9.458947e-04,0.01
9.458949e-04,0.03
9.458951e-04,0.03
9.458953e-04,0.01
9.458955e-04,0.03
9.458957e-04,0.05
9.458959e-04,0.03
9.458961e-04,0.01
9.458963e-04,0.03
9.458965e-04,0.03
9.458967e-04,0.05
9.458969e-04,0.01
9.458971e-04,0.01
9.458973e-04,0.05
9.458975e-04,0.03
9.458977e-04,0.05
9.458979e-04,0.05
9.458981e-04,0.03
9.458983e-04,0.01
9.458985e-04,0.01
9.458987e-04,0.03
9.458989e-04,0.03
9.458991e-04,0.05
9.458993e-04,0.01
9.458995e-04,0.03
9.458997e-04,0.03
9.458999e-04,0.05
9.459001e-04,0.01
9.459003e-04,0.05
9.459005e-04,0.07
9.459007e-04,0.05
9.459009e-04,0.05
9.459011e-04,0.03
9.459013e-04,0.01
9.459015e-04,0.01
9.459017e-04,0.01
9.459019e-04,0.03
9.459021e-04,0.03
9.459023e-04,0.03
9.459025e-04,0.03
9.459027e-04,0.05
9.459029e-04,0.05
9.459031e-04,0.01
9.459033e-04,0.05
9.459035e-04,0.03
9.459037e-04,0.03
9.459039e-04,0.03
9.459041e-04,0.03
9.459043e-04,0.03
9.459045e-04,0.01
9.459047e-04,0.05
9.459049e-04,0.05
9.459051e-04,0.05
9.459053e-04,0.01
9.459055e-04,0.03
9.459057e-04,0.03
9.459059e-04,0.03
9.459061e-04,0.03
9.459063e-04,0.05
9.459065e-04,0.05
9.459067e-04,0.03
9.459069e-04,0.03
9.459071e-04,0.03
9.459073e-04,0.03
9.459075e-04,0.01
9.459077e-04,0.03
9.459079e-04,0.03
9.459081e-04,0.03
9.459083e-04,0.05
9.459085e-04,0.05
9.459087e-04,0.01
9.459089e-04,0.01
9.459091e-04,0.03
9.459093e-04,0.01
9.459095e-04,0.01
9.459097e-04,0.03
9.459099e-04,0.03
9.459101e-04,0.03
9.459103e-04,0.03
9.459105e-04,0.01
9.459107e-04,0.03
9.459109e-04,0.05
9.459111e-04,0.05
9.459113e-04,0.03
9.459115e-04,0.03
9.459117e-04,0.05
9.459119e-04,0.03
9.459121e-04,0.01
9.459123e-04,0.03
9.459125e-04,0.03
9.459127e-04,0.03
9.459129e-04,0.05
9.459131e-04,0.03
9.459133e-04,0.03
9.459135e-04,0.03
9.459137e-04,0.03
9.459139e-04,0.03
9.459141e-04,0.03
9.459143e-04,0.05
9.459145e-04,0.03
9.459147e-04,0.01
9.459149e-04,0.05
9.459151e-04,0.05
9.459153e-04,0.05
9.459155e-04,0.01
9.459157e-04,-0.01
9.459159e-04,0.03
9.459161e-04,0.05
9.459163e-04,0.05
9.459165e-04,0.05
9.459167e-04,0.05
9.459169e-04,0.05
9.459171e-04,0.05
9.459173e-04,0.03
9.459175e-04,0.01
9.459177e-04,0.03
9.459179e-04,0.05
9.459181e-04,0.03
9.459183e-04,0.05
9.459185e-04,0.05
9.459187e-04,0.05
9.459189e-04,0.07
9.459191e-04,0.05
9.459193e-04,0.03
9.459195e-04,0.03
9.459197e-04,0.03
9.459199e-04,0.03
9.459201e-04,0.03
9.459203e-04,0.03
9.459205e-04,0.01
9.459207e-04,0.03
9.459209e-04,0.01
9.459211e-04,0.03
9.459213e-04,0.03
9.459215e-04,0.03
9.459217e-04,0.05
9.459219e-04,0.05
9.459221e-04,0.01
9.459223e-04,0.07
9.459225e-04,0.05
9.459227e-04,0.03
9.459229e-04,0.03
9.459231e-04,0.05
9.459233e-04,0.05
9.459235e-04,0.05
9.459237e-04,0.05
9.459239e-04,0.03
9.459241e-04,0.01
9.459243e-04,0.03
9.459245e-04,0.03
9.459247e-04,0.03
9.459249e-04,0.03
9.459251e-04,0.05
9.459253e-04,0.01
9.459255e-04,0.03
9.459257e-04,-0.01
9.459259e-04,0.01
9.459261e-04,0.03
9.459263e-04,0.03
9.459265e-04,0.03
9.459267e-04,0.03
9.459269e-04,-0.01
9.459271e-04,0.03
9.459273e-04,0.01
9.459275e-04,0.01
9.459277e-04,0.05
9.459279e-04,0.05
9.459281e-04,0.03
9.459283e-04,0.05
9.459285e-04,0.05
9.459287e-04,0.03
9.459289e-04,0.01
9.459291e-04,0.03
9.459293e-04,0.03
9.459295e-04,-0.01
9.459297e-04,0.03
9.459299e-04,0.03
9.459301e-04,-0.01
9.459303e-04,0.03
9.459305e-04,0.03
9.459307e-04,0.03
9.459309e-04,0.05
9.459311e-04,0.03
9.459313e-04,0.03
9.459315e-04,0.05
9.459317e-04,0.05
9.459319e-04,0.05
9.459321e-04,0.03
9.459323e-04,0.03
9.459325e-04,0.03
9.459327e-04,0.03
9.459329e-04,0.05
9.459331e-04,0.03
9.459333e-04,0.03
9.459335e-04,0.03
9.459337e-04,0.03
9.459339e-04,0.03
9.459341e-04,0.05
9.459343e-04,0.01
9.459345e-04,0.03
9.459347e-04,0.05
9.459349e-04,0.03
9.459351e-04,0.03
9.459353e-04,0.03
9.459355e-04,0.03
9.459357e-04,0.03
9.459359e-04,0.03
9.459361e-04,0.05
9.459363e-04,0.03
9.459365e-04,0.05
9.459367e-04,-0.01
9.459369e-04,0.01
9.459371e-04,0.03
9.459373e-04,0.03
9.459375e-04,0.03
9.459377e-04,0.05
9.459379e-04,0.03
9.459381e-04,0.05
9.459383e-04,0.05
9.459385e-04,0.03
9.459387e-04,0.03
9.459389e-04,0.03
9.459391e-04,0.05
9.459393e-04,0.01
9.459395e-04,0.03
9.459397e-04,0.03
9.459399e-04,0.03
9.459401e-04,0.01
9.459403e-04,0.01
9.459405e-04,0.05
9.459407e-04,0.03
9.459409e-04,0.05
9.459411e-04,0.03
9.459413e-04,0.05
9.459415e-04,0.05
9.459417e-04,0.03
9.459419e-04,0.01
9.459421e-04,0.01
9.459423e-04,0.03
9.459425e-04,0.01
9.459427e-04,0.05
9.459429e-04,0.03
9.459431e-04,0.03
9.459433e-04,0.03
9.459435e-04,0.03
9.459437e-04,0.05
9.459439e-04,0.03
9.459441e-04,0.01
9.459443e-04,0.03
9.459445e-04,0.05
9.459447e-04,0.03
9.459449e-04,0.03
9.459451e-04,0.03
9.459453e-04,0.03
9.459455e-04,0.03
9.459457e-04,0.03
9.459459e-04,0.03
9.459461e-04,0.03
9.459463e-04,0.03
9.459465e-04,0.03
9.459467e-04,0.03
9.459469e-04,0.01
9.459471e-04,0.03
9.459473e-04,0.03
9.459475e-04,-0.01
9.459477e-04,0.05
9.459479e-04,0.03
9.459481e-04,0.03
9.459483e-04,0.03
9.459485e-04,0.05
9.459487e-04,0.05
9.459489e-04,0.05
9.459491e-04,0.03
9.459493e-04,0.05
9.459495e-04,0.03
9.459497e-04,0.03
9.459499e-04,0.05
9.459501e-04,0.03
9.459503e-04,0.03
9.459505e-04,0.03
9.459507e-04,0.03
9.459509e-04,0.03
9.459511e-04,0.03
9.459513e-04,0.01
9.459515e-04,0.03
9.459517e-04,0.01
9.459519e-04,0.03
9.459521e-04,0.03
9.459523e-04,0.05
9.459525e-04,0.03
9.459527e-04,0.01
9.459529e-04,0.01
9.459531e-04,0.03
9.459533e-04,0.05
9.459535e-04,0.05
9.459537e-04,0.01
9.459539e-04,-0.01
9.459541e-04,0.03
9.459543e-04,0.01
9.459545e-04,0.05
9.459547e-04,0.09
9.459549e-04,0.05
9.459551e-04,0.05
9.459553e-04,0.05
9.459555e-04,0.05
9.459557e-04,0.03
9.459559e-04,0.03
9.459561e-04,0.03
9.459563e-04,0.03
9.459565e-04,0.03
9.459567e-04,0.03
9.459569e-04,0.01
9.459571e-04,0.05
9.459573e-04,0.03
9.459575e-04,0.05
9.459577e-04,0.01
9.459579e-04,0.01
9.459581e-04,0.03
9.459583e-04,0.01
9.459585e-04,0.03
9.459587e-04,0.05
9.459589e-04,0.03
9.459591e-04,0.03
9.459593e-04,0.01
9.459595e-04,0.01
9.459597e-04,0.05
9.459599e-04,0.05
9.459601e-04,0.03
9.459603e-04,0.05
9.459605e-04,0.05
9.459607e-04,0.03
9.459609e-04,0.05
9.459611e-04,0.03
9.459613e-04,0.03
9.459615e-04,0.03
9.459617e-04,0.05
9.459619e-04,0.05
9.459621e-04,0.03
9.459623e-04,0.03
9.459625e-04,0.03
9.459627e-04,0.05
9.459629e-04,0.05
9.459631e-04,0.03
9.459633e-04,0.03
9.459635e-04,0.03
9.459637e-04,0.03
9.459639e-04,0.03
9.459641e-04,0.03
9.459643e-04,0.03
9.459645e-04,0.03
9.459647e-04,0.05
9.459649e-04,0.03
9.459651e-04,0.03
9.459653e-04,0.03
9.459655e-04,0.03
9.459657e-04,0.03
9.459659e-04,0.01
9.459661e-04,0.03
9.459663e-04,0.03
9.459665e-04,0.03
9.459667e-04,0.05
9.459669e-04,0.03
9.459671e-04,0.05
9.459673e-04,0.05
9.459675e-04,0.05
9.459677e-04,0.01
9.459679e-04,0.05
9.459681e-04,0.03
9.459683e-04,0.05
9.459685e-04,0.01
9.459687e-04,0.03
9.459689e-04,0.05
9.459691e-04,0.03
9.459693e-04,0.03
9.459695e-04,0.03
9.459697e-04,0.03
9.459699e-04,0.01
9.459701e-04,-0.01
9.459703e-04,0.01
9.459705e-04,0.03
9.459707e-04,0.03
9.459709e-04,0.03
9.459711e-04,0.05
9.459713e-04,0.03
9.459715e-04,0.03
9.459717e-04,0.01
9.459719e-04,0.03
9.459721e-04,0.05
9.459723e-04,0.05
9.459725e-04,-0.01
9.459727e-04,0.03
9.459729e-04,0.01
9.459731e-04,0.03
9.459733e-04,0.05
9.459735e-04,0.05
9.459737e-04,0.03
9.459739e-04,0.01
9.459741e-04,0.03
9.459743e-04,0.03
9.459745e-04,0.01
9.459747e-04,0.03
9.459749e-04,0.05
9.459751e-04,0.05
9.459753e-04,0.03
9.459755e-04,0.03
9.459757e-04,0.03
9.459759e-04,0.03
9.459761e-04,0.03
9.459763e-04,0.05
9.459765e-04,0.05
9.459767e-04,0.03
9.459769e-04,0.03
9.459771e-04,0.05
9.459773e-04,0.05
9.459775e-04,0.05
9.459777e-04,0.01
9.459779e-04,0.03
9.459781e-04,0.03
9.459783e-04,0.03
9.459785e-04,0.03
9.459787e-04,0.05
9.459789e-04,0.05
9.459791e-04,0.03
9.459793e-04,0.07
9.459795e-04,0.05
9.459797e-04,0.03
9.459799e-04,0.05
9.459801e-04,0.05
9.459803e-04,0.03
9.459805e-04,0.05
9.459807e-04,0.05
9.459809e-04,0.03
9.459811e-04,0.03
9.459813e-04,0.03
9.459815e-04,0.03
9.459817e-04,0.01
9.459819e-04,0.01
9.459821e-04,0.01
9.459823e-04,0.03
9.459825e-04,0.03
9.459827e-04,0.03
9.459829e-04,-0.01
9.459831e-04,0.03
9.459833e-04,0.01
9.459835e-04,0.01
9.459837e-04,0.01
9.459839e-04,0.03
9.459841e-04,0.01
9.459843e-04,0.03
9.459845e-04,0.05
9.459847e-04,0.01
9.459849e-04,0.01
9.459851e-04,0.01
9.459853e-04,0.01
9.459855e-04,0.03
9.459857e-04,0.01
9.459859e-04,0.03
9.459861e-04,0.01
9.459863e-04,0.01
9.459865e-04,0.03
9.459867e-04,0.01
9.459869e-04,0.01
9.459871e-04,0.03
9.459873e-04,0.03
9.459875e-04,0.01
9.459877e-04,0.01
9.459879e-04,0.05
9.459881e-04,0.01
9.459883e-04,0.01
9.459885e-04,0.03
9.459887e-04,0.03
9.459889e-04,0.03
9.459891e-04,0.03
9.459893e-04,0.05
9.459895e-04,0.03
9.459897e-04,0.01
9.459899e-04,0.01
9.459901e-04,0.03
9.459903e-04,0.05
9.459905e-04,0.03
9.459907e-04,0.03
9.459909e-04,0.03
9.459911e-04,0.03
9.459913e-04,-0.01
9.459915e-04,0.01
9.459917e-04,0.05
9.459919e-04,0.05
9.459921e-04,0.03
9.459923e-04,0.01
9.459925e-04,0.03
9.459927e-04,0.03
9.459929e-04,0.03
9.459931e-04,0.03
9.459933e-04,0.01
9.459935e-04,0.03
9.459937e-04,0.01
9.459939e-04,0.01
9.459941e-04,0.01
9.459943e-04,0.01
9.459945e-04,0.03
9.459947e-04,0.03
9.459949e-04,0.03
9.459951e-04,0.03
9.459953e-04,0.05
9.459955e-04,0.05
9.459957e-04,0.03
9.459959e-04,0.03
9.459961e-04,0.03
9.459963e-04,0.05
9.459965e-04,0.05
9.459967e-04,0.03
9.459969e-04,0.01
9.459971e-04,0.01
9.459973e-04,0.03
9.459975e-04,0.03
9.459977e-04,0.01
9.459979e-04,0.01
9.459981e-04,0.03
9.459983e-04,0.01
9.459985e-04,0.03
9.459987e-04,0.01
9.459989e-04,0.03
9.459991e-04,0.01
9.459993e-04,0.01
9.459995e-04,0.03
9.459997e-04,0.03
9.459999e-04,0.03
9.460001e-04,0.01
9.460003e-04,0.01
9.460005e-04,0.03
9.460007e-04,0.01
9.460009e-04,0.03
9.460011e-04,0.01
9.460013e-04,0.01
9.460015e-04,0.03
9.460017e-04,0.03
9.460019e-04,0.05
9.460021e-04,0.01
9.460023e-04,0.03
9.460025e-04,0.01
9.460027e-04,0.05
9.460029e-04,0.01
9.460031e-04,0.01
9.460033e-04,0.03
9.460035e-04,0.01
9.460037e-04,0.03
9.460039e-04,0.05
9.460041e-04,0.01
9.460043e-04,0.03
9.460045e-04,0.03
9.460047e-04,0.01
9.460049e-04,0.03
9.460051e-04,0.03
9.460053e-04,0.05
9.460055e-04,0.05
9.460057e-04,0.05
9.460059e-04,0.01
9.460061e-04,0.05
9.460063e-04,0.05
9.460065e-04,0.03
9.460067e-04,0.05
9.460069e-04,0.03
9.460071e-04,0.03
9.460073e-04,0.05
9.460075e-04,0.03
9.460077e-04,0.05
9.460079e-04,0.05
9.460081e-04,0.03
9.460083e-04,0.03
9.460085e-04,0.03
9.460087e-04,0.01
9.460089e-04,0.05
9.460091e-04,0.05
9.460093e-04,0.01
9.460095e-04,0.01
9.460097e-04,0.03
9.460099e-04,0.07
9.460101e-04,0.05
9.460103e-04,0.05
9.460105e-04,0.05
9.460107e-04,0.03
9.460109e-04,0.05
9.460111e-04,0.03
9.460113e-04,0.03
9.460115e-04,0.05
9.460117e-04,0.05
9.460119e-04,0.03
9.460121e-04,0.03
9.460123e-04,0.05
9.460125e-04,0.05
9.460127e-04,0.03
9.460129e-04,0.05
9.460131e-04,0.03
9.460133e-04,-0.01
9.460135e-04,0.01
9.460137e-04,0.03
9.460139e-04,0.03
9.460141e-04,0.03
9.460143e-04,0.03
9.460145e-04,0.03
9.460147e-04,0.05
9.460149e-04,0.03
9.460151e-04,0.01
9.460153e-04,0.01
9.460155e-04,0.01
9.460157e-04,0.03
9.460159e-04,0.01
9.460161e-04,0.03
9.460163e-04,0.01
9.460165e-04,0.05
9.460167e-04,0.01
9.460169e-04,-0.01
9.460171e-04,0.03
9.460173e-04,0.01
9.460175e-04,0.03
9.460177e-04,0.03
9.460179e-04,0.03
9.460181e-04,0.05
9.460183e-04,0.01
9.460185e-04,0.03
9.460187e-04,0.03
9.460189e-04,0.03
9.460191e-04,0.01
9.460193e-04,0.01
9.460195e-04,0.01
9.460197e-04,0.05
9.460199e-04,0.03
9.460201e-04,0.03
9.460203e-04,0.03
9.460205e-04,0.03
9.460207e-04,0.01
9.460209e-04,0.01
9.460211e-04,0.03
9.460213e-04,0.03
9.460215e-04,0.03
9.460217e-04,0.03
9.460219e-04,0.05
9.460221e-04,0.03
9.460223e-04,-0.01
9.460225e-04,0.01
9.460227e-04,0.01
9.460229e-04,0.07
9.460231e-04,0.01
9.460233e-04,0.03
9.460235e-04,0.03
9.460237e-04,0.03
9.460239e-04,0.05
9.460241e-04,0.05
9.460243e-04,0.03
9.460245e-04,0.03
9.460247e-04,0.05
9.460249e-04,0.03
9.460251e-04,0.03
9.460253e-04,0.03
9.460255e-04,0.01
9.460257e-04,0.01
9.460259e-04,0.03
9.460261e-04,0.03
9.460263e-04,0.03
9.460265e-04,-0.01
9.460267e-04,-0.01
9.460269e-04,0.03
9.460271e-04,0.03
9.460273e-04,0.03
9.460275e-04,0.03
9.460277e-04,0.03
9.460279e-04,0.03
9.460281e-04,0.03
9.460283e-04,0.01
9.460285e-04,0.03
9.460287e-04,0.03
9.460289e-04,0.01
9.460291e-04,0.01
9.460293e-04,0.03
9.460295e-04,0.05
9.460297e-04,0.03
9.460299e-04,0.03
9.460301e-04,0.03
9.460303e-04,0.03
9.460305e-04,0.05
9.460307e-04,0.01
9.460309e-04,0.01
9.460311e-04,0.01
9.460313e-04,0.01
9.460315e-04,-0.01
9.460317e-04,0.01
9.460319e-04,0.05
9.460321e-04,0.03
9.460323e-04,0.05
9.460325e-04,0.05
9.460327e-04,0.03
9.460329e-04,0.01
9.460331e-04,0.01
9.460333e-04,0.01
9.460335e-04,0.03
9.460337e-04,0.01
9.460339e-04,0.01
9.460341e-04,0.01
9.460343e-04,0.03
9.460345e-04,0.05
9.460347e-04,0.05
9.460349e-04,0.01
9.460351e-04,0.03
9.460353e-04,0.01
9.460355e-04,0.03
9.460357e-04,0.03
9.460359e-04,0.01
9.460361e-04,0.03
9.460363e-04,0.03
9.460365e-04,0.01
9.460367e-04,0.03
9.460369e-04,0.03
9.460371e-04,0.05
9.460373e-04,0.05
9.460375e-04,0.05
9.460377e-04,0.05
9.460379e-04,0.05
9.460381e-04,0.03
9.460383e-04,0.03
9.460385e-04,0.05
9.460387e-04,0.05
9.460389e-04,0.03
9.460391e-04,0.03
9.460393e-04,0.05
9.460395e-04,0.03
9.460397e-04,0.03
9.460399e-04,0.01
9.460401e-04,0.03
9.460403e-04,0.03
9.460405e-04,0.01
9.460407e-04,0.01
9.460409e-04,0.01
9.460411e-04,0.05
9.460413e-04,0.03
9.460415e-04,0.01
9.460417e-04,0.01
9.460419e-04,0.03
9.460421e-04,0.03
9.460423e-04,0.05
9.460425e-04,0.05
9.460427e-04,0.03
9.460429e-04,0.03
9.460431e-04,0.03
9.460433e-04,-0.01
9.460435e-04,0.01
9.460437e-04,0.03
9.460439e-04,0.01
9.460441e-04,0.03
9.460443e-04,0.05
9.460445e-04,0.01
9.460447e-04,0.01
9.460449e-04,0.03
9.460451e-04,0.05
9.460453e-04,0.03
9.460455e-04,0.05
9.460457e-04,0.03
9.460459e-04,0.01
9.460461e-04,0.03
9.460463e-04,0.01
9.460465e-04,0.03
9.460467e-04,0.05
9.460469e-04,0.05
9.460471e-04,0.05
9.460473e-04,0.05
9.460475e-04,0.05
9.460477e-04,0.03
9.460479e-04,0.03
9.460481e-04,0.03
9.460483e-04,0.01
9.460485e-04,0.01
9.460487e-04,0.01
9.460489e-04,0.03
9.460491e-04,0.03
9.460493e-04,0.01
9.460495e-04,0.01
9.460497e-04,0.01
9.460499e-04,0.03
9.460501e-04,0.03
9.460503e-04,0.05
9.460505e-04,0.05
9.460507e-04,0.05
9.460509e-04,0.03
9.460511e-04,0.03
9.460513e-04,0.03
9.460515e-04,0.05
9.460517e-04,0.05
9.460519e-04,0.05
9.460521e-04,0.05
9.460523e-04,0.05
9.460525e-04,0.05
9.460527e-04,0.05
9.460529e-04,0.03
9.460531e-04,0.03
9.460533e-04,0.01
9.460535e-04,0.01
9.460537e-04,0.03
9.460539e-04,0.01
9.460541e-04,0.03
9.460543e-04,0.01
9.460545e-04,0.01
9.460547e-04,0.03
9.460549e-04,0.03
9.460551e-04,0.03
9.460553e-04,0.01
9.460555e-04,0.03
9.460557e-04,0.05
9.460559e-04,0.05
9.460561e-04,0.03
9.460563e-04,0.03
9.460565e-04,0.01
9.460567e-04,0.05
9.460569e-04,0.03
9.460571e-04,0.05
9.460573e-04,0.03
9.460575e-04,0.03
9.460577e-04,0.03
9.460579e-04,0.01
9.460581e-04,0.03
9.460583e-04,0.03
9.460585e-04,0.01
9.460587e-04,0.03
9.460589e-04,0.03
9.460591e-04,0.05
9.460593e-04,0.03
9.460595e-04,0.03
9.460597e-04,0.03
9.460599e-04,0.03
9.460601e-04,0.05
9.460603e-04,0.01
9.460605e-04,0.03
9.460607e-04,0.01
9.460609e-04,0.03
9.460611e-04,0.05
9.460613e-04,0.03
9.460615e-04,0.03
9.460617e-04,0.01
9.460619e-04,-0.01
9.460621e-04,0.01
9.460623e-04,0.03
9.460625e-04,0.01
9.460627e-04,-0.01
9.460629e-04,0.01
9.460631e-04,0.03
9.460633e-04,0.03
9.460635e-04,0.03
9.460637e-04,0.03
9.460639e-04,0.05
9.460641e-04,0.03
9.460643e-04,0.01
9.460645e-04,0.03
9.460647e-04,0.01
9.460649e-04,0.01
9.460651e-04,0.01
9.460653e-04,0.05
9.460655e-04,0.03
9.460657e-04,0.05
9.460659e-04,0.03
9.460661e-04,-0.01
9.460663e-04,0.01
9.460665e-04,0.01
9.460667e-04,0.05
9.460669e-04,0.05
9.460671e-04,0.05
9.460673e-04,0.03
9.460675e-04,0.01
9.460677e-04,0.03
9.460679e-04,0.05
9.460681e-04,0.03
9.460683e-04,0.03
9.460685e-04,0.03
9.460687e-04,0.05
9.460689e-04,0.03
9.460691e-04,0.01
9.460693e-04,0.01
9.460695e-04,0.05
9.460697e-04,0.03
9.460699e-04,0.03
9.460701e-04,0.01
9.460703e-04,0.03
9.460705e-04,0.05
9.460707e-04,0.03
9.460709e-04,0.03
9.460711e-04,0.03
9.460713e-04,0.01
9.460715e-04,0.01
9.460717e-04,0.03
9.460719e-04,0.05
9.460721e-04,0.01
9.460723e-04,0.01
9.460725e-04,0.03
9.460727e-04,0.05
9.460729e-04,0.05
9.460731e-04,0.03
9.460733e-04,0.03
9.460735e-04,0.03
9.460737e-04,0.03
9.460739e-04,0.01
9.460741e-04,0.03
9.460743e-04,0.01
9.460745e-04,0.03
9.460747e-04,0.05
9.460749e-04,0.05
9.460751e-04,0.01
9.460753e-04,0.03
9.460755e-04,0.03
9.460757e-04,0.03
9.460759e-04,0.01
9.460761e-04,0.03
9.460763e-04,0.03
9.460765e-04,0.01
9.460767e-04,0.01
9.460769e-04,0.03
9.460771e-04,0.03
9.460773e-04,0.03
9.460775e-04,0.05
9.460777e-04,0.01
9.460779e-04,0.03
9.460781e-04,0.05
9.460783e-04,0.01
9.460785e-04,0.01
9.460787e-04,0.01
9.460789e-04,0.01
9.460791e-04,0.03
9.460793e-04,0.03
9.460795e-04,0.03
9.460797e-04,0.03
9.460799e-04,0.03
9.460801e-04,0.05
9.460803e-04,0.05
9.460805e-04,0.05
9.460807e-04,0.05
9.460809e-04,0.03
9.460811e-04,0.01
9.460813e-04,0.01
9.460815e-04,0.03
9.460817e-04,0.01
9.460819e-04,0.03
9.460821e-04,0.03
9.460823e-04,0.03
9.460825e-04,0.03
9.460827e-04,0.03
9.460829e-04,0.05
9.460831e-04,0.07
9.460833e-04,0.05
9.460835e-04,0.03
9.460837e-04,0.01
9.460839e-04,0.01
9.460841e-04,0.03
9.460843e-04,0.03
9.460845e-04,0.03
9.460847e-04,0.03
9.460849e-04,0.03
9.460851e-04,0.03
9.460853e-04,0.03
9.460855e-04,0.05
9.460857e-04,0.03
9.460859e-04,0.03
9.460861e-04,0.03
9.460863e-04,0.03
9.460865e-04,0.03
9.460867e-04,0.01
9.460869e-04,0.03
9.460871e-04,0.03
9.460873e-04,0.05
9.460875e-04,0.05
9.460877e-04,0.05
9.460879e-04,0.05
9.460881e-04,0.03
9.460883e-04,0.01
9.460885e-04,0.03
9.460887e-04,0.01
9.460889e-04,0.03
9.460891e-04,0.03
9.460893e-04,0.05
9.460895e-04,0.03
9.460897e-04,0.03
9.460899e-04,0.03
9.460901e-04,0.03
9.460903e-04,-0.01
9.460905e-04,0.03
9.460907e-04,0.01
9.460909e-04,0.01
9.460911e-04,0.01
9.460913e-04,0.03
9.460915e-04,0.01
9.460917e-04,0.03
9.460919e-04,0.01
9.460921e-04,0.03
9.460923e-04,0.05
9.460925e-04,0.03
9.460927e-04,0.01
9.460929e-04,0.01
9.460931e-04,0.03
9.460933e-04,0.03
9.460935e-04,0.03
9.460937e-04,0.01
9.460939e-04,0.03
9.460941e-04,0.03
9.460943e-04,0.05
9.460945e-04,0.05
9.460947e-04,0.03
9.460949e-04,0.03
9.460951e-04,0.03
9.460953e-04,0.01
9.460955e-04,0.01
9.460957e-04,0.05
9.460959e-04,0.05
9.460961e-04,0.03
9.460963e-04,0.03
9.460965e-04,0.01
9.460967e-04,0.03
9.460969e-04,0.01
9.460971e-04,0.03
9.460973e-04,0.05
9.460975e-04,0.03
9.460977e-04,0.01
9.460979e-04,0.01
9.460981e-04,0.05
9.460983e-04,0.03
9.460985e-04,0.05
9.460987e-04,0.03
9.460989e-04,0.03
9.460991e-04,0.01
9.460993e-04,0.01
9.460995e-04,0.01
9.460997e-04,0.01
9.460999e-04,0.01
9.461001e-04,0.03
9.461003e-04,0.01
9.461005e-04,0.03
9.461007e-04,0.05
9.461009e-04,0.01
9.461011e-04,0.03
9.461013e-04,0.03
9.461015e-04,0.03
9.461017e-04,0.03
9.461019e-04,0.05
9.461021e-04,0.03
9.461023e-04,0.01
9.461025e-04,0.01
9.461027e-04,0.03
9.461029e-04,0.01
9.461031e-04,0.05
9.461033e-04,0.03
9.461035e-04,0.03
9.461037e-04,0.03
9.461039e-04,0.05
9.461041e-04,0.01
9.461043e-04,0.05
9.461045e-04,0.01
9.461047e-04,0.01
9.461049e-04,-0.01
9.461051e-04,0.03
9.461053e-04,0.01
9.461055e-04,0.03
9.461057e-04,0.03
9.461059e-04,0.03
9.461061e-04,0.05
9.461063e-04,0.03
9.461065e-04,0.01
9.461067e-04,0.01
9.461069e-04,0.05
9.461071e-04,0.03
9.461073e-04,0.03
9.461075e-04,0.01
9.461077e-04,0.03
9.461079e-04,0.05
9.461081e-04,0.01
9.461083e-04,-0.01
9.461085e-04,0.01
9.461087e-04,0.03
9.461089e-04,0.01
9.461091e-04,0.03
9.461093e-04,0.03
9.461095e-04,0.01
9.461097e-04,0.01
9.461099e-04,0.03
9.461101e-04,0.03
9.461103e-04,0.05
9.461105e-04,0.03
9.461107e-04,0.03
9.461109e-04,0.03
9.461111e-04,0.05
9.461113e-04,0.01
9.461115e-04,0.03
9.461117e-04,0.03
9.461119e-04,0.05
